Build Timestamp (UTC)	Build	Job	Job URL	Build Trigger	Allow Job Failure	PR#	Branch	Commit	Commit Range	Commit Message	Sketch Filename	Board ID	IDE Version	Program Storage (bytes)	Dynamic Memory (bytes)	# Warnings	Allow Failure	Exit Status	# Board Issues	Board Issue	# Library Issues	Library Issue
2019-10-05 03:14:58	208	208.117	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/593797353	push	false	false	master	7ba58c97adac01409100489b0bb825e5d0938726	512fd8e75309...7ba58c97adac	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/SoftwareSerial/examples/SoftwareSerialExample/SoftwareSerialExample.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=184external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	3474	233	7	false	0	0		0	
2019-10-05 03:15:01	208	208.117	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/593797353	push	false	false	master	7ba58c97adac01409100489b0bb825e5d0938726	512fd8e75309...7ba58c97adac	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/SoftwareSerial/examples/TwoPortReceive/TwoPortReceive.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=184external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	3546	274	7	false	0	0		0	
2019-10-05 03:15:04	208	208.117	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/593797353	push	false	false	master	7ba58c97adac01409100489b0bb825e5d0938726	512fd8e75309...7ba58c97adac	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/tinyNeoPixel/examples/strandtest/strandtest.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=184external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	3542	39	1	false	0	0		0	
2019-10-05 03:15:07	208	208.117	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/593797353	push	false	false	master	7ba58c97adac01409100489b0bb825e5d0938726	512fd8e75309...7ba58c97adac	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/tinyNeoPixel/examples/buttoncycler/buttoncycler.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=184external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	2662	41	1	false	0	0		0	
2019-10-05 03:15:10	208	208.117	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/593797353	push	false	false	master	7ba58c97adac01409100489b0bb825e5d0938726	512fd8e75309...7ba58c97adac	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/tinyNeoPixel/examples/RGBWstrandtest/RGBWstrandtest.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=184external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	6588	378	7	false	0	0		0	
2019-10-05 03:15:14	208	208.117	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/593797353	push	false	false	master	7ba58c97adac01409100489b0bb825e5d0938726	512fd8e75309...7ba58c97adac	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/tinyNeoPixel/examples/simple/simple.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=184external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	2662	41	1	false	0	0		0	
2019-10-05 03:15:17	208	208.117	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/593797353	push	false	false	master	7ba58c97adac01409100489b0bb825e5d0938726	512fd8e75309...7ba58c97adac	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/Servo/examples/Knob/Knob.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=184external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	2496	55	2	false	0	0		0	
2019-10-05 03:15:21	208	208.117	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/593797353	push	false	false	master	7ba58c97adac01409100489b0bb825e5d0938726	512fd8e75309...7ba58c97adac	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/Servo/examples/Sweep/Sweep.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=184external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	2444	52	2	false	0	0		0	
2019-10-05 03:15:23	208	208.117	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/593797353	push	false	false	master	7ba58c97adac01409100489b0bb825e5d0938726	512fd8e75309...7ba58c97adac	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/EEPROM/examples/eeprom_get/eeprom_get.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=184external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	3862	160	1	false	0	0		0	
2019-10-05 03:15:26	208	208.117	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/593797353	push	false	false	master	7ba58c97adac01409100489b0bb825e5d0938726	512fd8e75309...7ba58c97adac	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/EEPROM/examples/eeprom_crc/eeprom_crc.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=184external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	2332	202	2	false	0	0		0	
