Build Timestamp (UTC)	Build	Job	Job URL	Build Trigger	Allow Job Failure	PR#	Branch	Commit	Commit Range	Commit Message	Sketch Filename	Board ID	IDE Version	Program Storage (bytes)	Dynamic Memory (bytes)	# Warnings	Allow Failure	Exit Status	# Board Issues	Board Issue	# Library Issues	Library Issue
2020-06-26 13:47:45	359	359.9	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/702374993	push		false	master	bf7b049cd0f23d9549002c7baf90ebd2a528b212	778ee472071b...bf7b049cd0f2	Make Tone() way more efficient on x7, spelling error in docs	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/SoftwareSerial/examples/SoftwareSerialExample/SoftwareSerialExample.ino	ATTinyCore:avr:attinyx4:LTO=disable,chip=84,clock=737external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,pinmapping=anew	1.6.7				false	1				
2020-06-26 13:47:49	359	359.9	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/702374993	push		false	master	bf7b049cd0f23d9549002c7baf90ebd2a528b212	778ee472071b...bf7b049cd0f2	Make Tone() way more efficient on x7, spelling error in docs	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/SoftwareSerial/examples/TwoPortReceive/TwoPortReceive.ino	ATTinyCore:avr:attinyx4:LTO=disable,chip=84,clock=737external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,pinmapping=anew	1.6.7				false	1				
2020-06-26 13:47:52	359	359.9	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/702374993	push		false	master	bf7b049cd0f23d9549002c7baf90ebd2a528b212	778ee472071b...bf7b049cd0f2	Make Tone() way more efficient on x7, spelling error in docs	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/tinyNeoPixel/examples/strandtest/strandtest.ino	ATTinyCore:avr:attinyx4:LTO=disable,chip=84,clock=737external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,pinmapping=anew	1.6.7				false	1				
2020-06-26 13:47:55	359	359.9	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/702374993	push		false	master	bf7b049cd0f23d9549002c7baf90ebd2a528b212	778ee472071b...bf7b049cd0f2	Make Tone() way more efficient on x7, spelling error in docs	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/tinyNeoPixel/examples/buttoncycler/buttoncycler.ino	ATTinyCore:avr:attinyx4:LTO=disable,chip=84,clock=737external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,pinmapping=anew	1.6.7				false	1				
2020-06-26 13:47:58	359	359.9	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/702374993	push		false	master	bf7b049cd0f23d9549002c7baf90ebd2a528b212	778ee472071b...bf7b049cd0f2	Make Tone() way more efficient on x7, spelling error in docs	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/tinyNeoPixel/examples/RGBWstrandtest/RGBWstrandtest.ino	ATTinyCore:avr:attinyx4:LTO=disable,chip=84,clock=737external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,pinmapping=anew	1.6.7				false	1				
2020-06-26 13:48:04	359	359.9	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/702374993	push		false	master	bf7b049cd0f23d9549002c7baf90ebd2a528b212	778ee472071b...bf7b049cd0f2	Make Tone() way more efficient on x7, spelling error in docs	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/tinyNeoPixel/examples/simple/simple.ino	ATTinyCore:avr:attinyx4:LTO=disable,chip=84,clock=737external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,pinmapping=anew	1.6.7				false	1				
2020-06-26 13:48:07	359	359.9	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/702374993	push		false	master	bf7b049cd0f23d9549002c7baf90ebd2a528b212	778ee472071b...bf7b049cd0f2	Make Tone() way more efficient on x7, spelling error in docs	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/Servo/examples/Knob/Knob.ino	ATTinyCore:avr:attinyx4:LTO=disable,chip=84,clock=737external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,pinmapping=anew	1.6.7				false	1				
2020-06-26 13:48:10	359	359.9	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/702374993	push		false	master	bf7b049cd0f23d9549002c7baf90ebd2a528b212	778ee472071b...bf7b049cd0f2	Make Tone() way more efficient on x7, spelling error in docs	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/Servo/examples/Sweep/Sweep.ino	ATTinyCore:avr:attinyx4:LTO=disable,chip=84,clock=737external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,pinmapping=anew	1.6.7				false	1				
2020-06-26 13:48:13	359	359.9	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/702374993	push		false	master	bf7b049cd0f23d9549002c7baf90ebd2a528b212	778ee472071b...bf7b049cd0f2	Make Tone() way more efficient on x7, spelling error in docs	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/EEPROM/examples/eeprom_get/eeprom_get.ino	ATTinyCore:avr:attinyx4:LTO=disable,chip=84,clock=737external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,pinmapping=anew	1.6.7				false	1				
2020-06-26 13:48:16	359	359.9	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/702374993	push		false	master	bf7b049cd0f23d9549002c7baf90ebd2a528b212	778ee472071b...bf7b049cd0f2	Make Tone() way more efficient on x7, spelling error in docs	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/EEPROM/examples/eeprom_crc/eeprom_crc.ino	ATTinyCore:avr:attinyx4:LTO=disable,chip=84,clock=737external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,pinmapping=anew	1.6.7				false	1				
