Build Timestamp (UTC)	Build	Job	Job URL	Build Trigger	Allow Job Failure	PR#	Branch	Commit	Commit Range	Commit Message	Sketch Filename	Board ID	IDE Version	Program Storage (bytes)	Dynamic Memory (bytes)	# Warnings	Allow Failure	Exit Status	# Board Issues	Board Issue	# Library Issues	Library Issue
2020-02-13 03:26:22	301	301.120	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/649750491	push	false	false	master	231cf350836a08f67d0090495c3f51d819b7c90e	485e1e39b844...231cf350836a	Rename wiring_pulse.s to wiring_pulse.S	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/SoftwareSerial/examples/SoftwareSerialExample/SoftwareSerialExample.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=184external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	3474	233	7	false	0	0		0	
2020-02-13 03:26:25	301	301.120	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/649750491	push	false	false	master	231cf350836a08f67d0090495c3f51d819b7c90e	485e1e39b844...231cf350836a	Rename wiring_pulse.s to wiring_pulse.S	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/SoftwareSerial/examples/TwoPortReceive/TwoPortReceive.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=184external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	3546	274	7	false	0	0		0	
2020-02-13 03:26:28	301	301.120	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/649750491	push	false	false	master	231cf350836a08f67d0090495c3f51d819b7c90e	485e1e39b844...231cf350836a	Rename wiring_pulse.s to wiring_pulse.S	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/tinyNeoPixel/examples/strandtest/strandtest.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=184external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	3542	39	1	false	0	0		0	
2020-02-13 03:26:31	301	301.120	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/649750491	push	false	false	master	231cf350836a08f67d0090495c3f51d819b7c90e	485e1e39b844...231cf350836a	Rename wiring_pulse.s to wiring_pulse.S	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/tinyNeoPixel/examples/buttoncycler/buttoncycler.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=184external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	2662	41	1	false	0	0		0	
2020-02-13 03:26:34	301	301.120	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/649750491	push	false	false	master	231cf350836a08f67d0090495c3f51d819b7c90e	485e1e39b844...231cf350836a	Rename wiring_pulse.s to wiring_pulse.S	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/tinyNeoPixel/examples/RGBWstrandtest/RGBWstrandtest.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=184external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	6588	378	7	false	0	0		0	
2020-02-13 03:26:36	301	301.120	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/649750491	push	false	false	master	231cf350836a08f67d0090495c3f51d819b7c90e	485e1e39b844...231cf350836a	Rename wiring_pulse.s to wiring_pulse.S	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/tinyNeoPixel/examples/simple/simple.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=184external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	2662	41	1	false	0	0		0	
2020-02-13 03:26:39	301	301.120	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/649750491	push	false	false	master	231cf350836a08f67d0090495c3f51d819b7c90e	485e1e39b844...231cf350836a	Rename wiring_pulse.s to wiring_pulse.S	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/Servo/examples/Knob/Knob.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=184external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	2496	55	2	false	0	0		0	
2020-02-13 03:26:42	301	301.120	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/649750491	push	false	false	master	231cf350836a08f67d0090495c3f51d819b7c90e	485e1e39b844...231cf350836a	Rename wiring_pulse.s to wiring_pulse.S	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/Servo/examples/Sweep/Sweep.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=184external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	2444	52	2	false	0	0		0	
2020-02-13 03:26:45	301	301.120	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/649750491	push	false	false	master	231cf350836a08f67d0090495c3f51d819b7c90e	485e1e39b844...231cf350836a	Rename wiring_pulse.s to wiring_pulse.S	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/EEPROM/examples/eeprom_get/eeprom_get.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=184external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	3862	160	1	false	0	0		0	
2020-02-13 03:26:47	301	301.120	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/649750491	push	false	false	master	231cf350836a08f67d0090495c3f51d819b7c90e	485e1e39b844...231cf350836a	Rename wiring_pulse.s to wiring_pulse.S	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/EEPROM/examples/eeprom_crc/eeprom_crc.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=184external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	2332	202	2	false	0	0		0	
